user_id,recency_days,order_count,total_spent,r_score,f_score,m_score,rfm_label
U004553,50.0,1.0,711.65,3.0,1.0,1.0,一般用户
U004554,1.0,5.0,44771.97,5.0,5.0,5.0,高价值用户
U004555,11.0,4.0,14281.71,5.0,4.0,4.0,高价值用户
U004556,166.0,2.0,1537.9099999999999,1.0,2.0,1.0,流失风险用户
U004557,115.0,1.0,110.13,1.0,1.0,1.0,流失风险用户
U004558,61.0,5.0,10997.53,2.0,5.0,4.0,一般用户
U004559,51.0,3.0,2434.95,3.0,3.0,2.0,潜力用户
U004560,22.0,3.0,5894.09,4.0,3.0,3.0,潜力用户
U004561,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004562,65.0,2.0,2356.3,2.0,2.0,2.0,流失风险用户
U004563,11.0,3.0,3022.25,5.0,3.0,2.0,潜力用户
U004564,38.0,4.0,22555.38,3.0,4.0,5.0,潜力用户
U004565,15.0,3.0,4432.22,4.0,3.0,3.0,潜力用户
U004566,29.0,6.0,16207.779999999999,4.0,5.0,5.0,高价值用户
U004567,11.0,4.0,20747.61,5.0,4.0,5.0,高价值用户
U004568,1.0,4.0,4350.16,5.0,4.0,3.0,潜力用户
U004569,116.0,1.0,8096.86,1.0,1.0,4.0,流失风险用户
U004570,40.0,4.0,5448.1900000000005,3.0,4.0,3.0,潜力用户
U004571,81.0,2.0,901.56,2.0,2.0,1.0,流失风险用户
U004572,4.0,4.0,7030.29,5.0,4.0,3.0,潜力用户
U004573,62.0,6.0,31153.260000000002,2.0,5.0,5.0,一般用户
U004574,30.0,3.0,1633.44,4.0,3.0,1.0,潜力用户
U004575,42.0,5.0,9717.07,3.0,5.0,4.0,潜力用户
U004576,28.0,6.0,13931.54,4.0,5.0,4.0,高价值用户
U004577,24.0,2.0,744.46,4.0,2.0,1.0,一般用户
U004578,103.0,1.0,1442.66,1.0,1.0,1.0,流失风险用户
U004579,64.0,2.0,2137.77,2.0,2.0,2.0,流失风险用户
U004580,56.0,5.0,21731.35,2.0,5.0,5.0,一般用户
U004581,21.0,6.0,14974.29,4.0,5.0,4.0,高价值用户
U004582,73.0,4.0,5522.42,2.0,4.0,3.0,一般用户
U004583,78.0,5.0,13452.689999999999,2.0,5.0,4.0,一般用户
U004584,77.0,5.0,13320.29,2.0,5.0,4.0,一般用户
U004585,42.0,2.0,2457.25,3.0,2.0,2.0,一般用户
U004586,4.0,5.0,7268.6900000000005,5.0,5.0,3.0,潜力用户
U004587,3.0,3.0,1794.73,5.0,3.0,2.0,潜力用户
U004588,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004589,78.0,1.0,5670.26,2.0,1.0,3.0,流失风险用户
U004590,16.0,5.0,18188.03,4.0,5.0,5.0,高价值用户
U004591,11.0,4.0,2395.67,5.0,4.0,2.0,潜力用户
U004592,41.0,3.0,4222.79,3.0,3.0,3.0,潜力用户
U004593,41.0,4.0,3079.8199999999997,3.0,4.0,2.0,潜力用户
U004594,49.0,2.0,939.38,3.0,2.0,1.0,一般用户
U004595,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004596,47.0,2.0,2232.62,3.0,2.0,2.0,一般用户
U004597,41.0,4.0,23051.219999999998,3.0,4.0,5.0,潜力用户
U004598,25.0,1.0,372.76,4.0,1.0,1.0,一般用户
U004599,111.0,3.0,8009.400000000001,1.0,3.0,4.0,一般用户
U004600,38.0,2.0,16888.58,3.0,2.0,5.0,一般用户
U004601,33.0,5.0,32472.03,3.0,5.0,5.0,潜力用户
U004602,16.0,7.0,43497.61,4.0,5.0,5.0,高价值用户
U004603,15.0,1.0,427.91,4.0,1.0,1.0,一般用户
U004604,113.0,1.0,1617.59,1.0,1.0,1.0,流失风险用户
U004605,39.0,4.0,5962.41,3.0,4.0,3.0,潜力用户
U004606,5.0,5.0,10776.369999999999,5.0,5.0,4.0,高价值用户
U004607,23.0,4.0,13745.93,4.0,4.0,4.0,高价值用户
U004608,17.0,5.0,50132.45,4.0,5.0,5.0,高价值用户
U004609,22.0,3.0,7268.59,4.0,3.0,3.0,潜力用户
U004610,6.0,8.0,16144.560000000001,5.0,5.0,5.0,高价值用户
U004611,142.0,1.0,656.18,1.0,1.0,1.0,流失风险用户
U004612,2.0,5.0,8569.41,5.0,5.0,4.0,高价值用户
U004613,102.0,1.0,4069.99,1.0,1.0,2.0,流失风险用户
U004614,171.0,1.0,7618.6,1.0,1.0,3.0,流失风险用户
U004615,34.0,3.0,21913.57,3.0,3.0,5.0,潜力用户
U004616,33.0,2.0,1393.65,3.0,2.0,1.0,一般用户
U004617,33.0,3.0,21843.01,3.0,3.0,5.0,潜力用户
U004618,65.0,4.0,20619.809999999998,2.0,4.0,5.0,一般用户
U004619,87.0,3.0,7035.6,2.0,3.0,3.0,一般用户
U004620,49.0,1.0,2337.77,3.0,1.0,2.0,一般用户
U004621,63.0,2.0,3519.1899999999996,2.0,2.0,2.0,流失风险用户
U004622,68.0,1.0,5743.07,2.0,1.0,3.0,流失风险用户
U004623,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004624,12.0,3.0,2415.52,5.0,3.0,2.0,潜力用户
U004625,55.0,3.0,15778.36,3.0,3.0,5.0,潜力用户
U004626,21.0,3.0,4923.35,4.0,3.0,3.0,潜力用户
U004627,121.0,4.0,3803.37,1.0,4.0,2.0,一般用户
U004628,44.0,4.0,11856.45,3.0,4.0,4.0,潜力用户
U004629,6.0,5.0,14340.21,5.0,5.0,4.0,高价值用户
U004630,118.0,4.0,11447.89,1.0,4.0,4.0,一般用户
U004631,80.0,3.0,20000.62,2.0,3.0,5.0,一般用户
U004632,26.0,2.0,30134.22,4.0,2.0,5.0,一般用户
U004633,25.0,3.0,4750.18,4.0,3.0,3.0,潜力用户
U004634,36.0,5.0,5265.23,3.0,5.0,3.0,潜力用户
U004635,49.0,4.0,10472.06,3.0,4.0,4.0,潜力用户
U004636,0.0,5.0,19356.059999999998,5.0,5.0,5.0,高价值用户
U004637,15.0,6.0,19190.91,4.0,5.0,5.0,高价值用户
U004638,67.0,2.0,5864.719999999999,2.0,2.0,3.0,流失风险用户
U004639,112.0,3.0,15867.84,1.0,3.0,5.0,一般用户
U004640,19.0,3.0,7009.54,4.0,3.0,3.0,潜力用户
U004641,24.0,2.0,2535.91,4.0,2.0,2.0,一般用户
U004642,39.0,2.0,2745.87,3.0,2.0,2.0,一般用户
U004643,13.0,4.0,8857.68,5.0,4.0,4.0,高价值用户
U004644,28.0,3.0,10736.83,4.0,3.0,4.0,潜力用户
U004645,10.0,3.0,12062.16,5.0,3.0,4.0,潜力用户
U004646,17.0,4.0,5038.28,4.0,4.0,3.0,潜力用户
U004647,7.0,8.0,26856.36,5.0,5.0,5.0,高价值用户
U004648,47.0,2.0,8071.25,3.0,2.0,4.0,一般用户
U004649,43.0,3.0,8106.99,3.0,3.0,4.0,潜力用户
U004650,13.0,5.0,14519.42,5.0,5.0,4.0,高价值用户
U004651,161.0,1.0,21436.56,1.0,1.0,5.0,流失风险用户
U004652,19.0,2.0,11508.880000000001,4.0,2.0,4.0,一般用户
U004653,40.0,2.0,1853.23,3.0,2.0,2.0,一般用户
U004654,62.0,4.0,11698.24,2.0,4.0,4.0,一般用户
U004655,99.0,1.0,1009.93,1.0,1.0,1.0,流失风险用户
U004656,2.0,3.0,10143.91,5.0,3.0,4.0,潜力用户
U004657,21.0,4.0,15966.81,4.0,4.0,5.0,高价值用户
U004658,105.0,1.0,668.19,1.0,1.0,1.0,流失风险用户
U004659,14.0,3.0,1909.93,4.0,3.0,2.0,潜力用户
U004660,38.0,2.0,11041.66,3.0,2.0,4.0,一般用户
U004661,15.0,6.0,3592.26,4.0,5.0,2.0,潜力用户
U004662,84.0,3.0,3488.28,2.0,3.0,2.0,一般用户
U004663,18.0,2.0,6198.33,4.0,2.0,3.0,一般用户
U004664,64.0,4.0,4988.74,2.0,4.0,3.0,一般用户
U004665,39.0,3.0,9041.34,3.0,3.0,4.0,潜力用户
U004666,9.0,5.0,17265.64,5.0,5.0,5.0,高价值用户
U004667,57.0,4.0,20837.1,2.0,4.0,5.0,一般用户
U004668,58.0,3.0,24777.2,2.0,3.0,5.0,一般用户
U004669,3.0,5.0,8381.41,5.0,5.0,4.0,高价值用户
U004670,40.0,5.0,22117.25,3.0,5.0,5.0,潜力用户
U004671,21.0,4.0,18001.47,4.0,4.0,5.0,高价值用户
U004672,82.0,1.0,2628.09,2.0,1.0,2.0,流失风险用户
U004673,15.0,4.0,22424.02,4.0,4.0,5.0,高价值用户
U004674,36.0,2.0,19951.71,3.0,2.0,5.0,一般用户
U004675,2.0,5.0,12703.18,5.0,5.0,4.0,高价值用户
U004676,4.0,5.0,6950.24,5.0,5.0,3.0,潜力用户
U004677,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004678,151.0,3.0,4377.2,1.0,3.0,3.0,一般用户
U004679,30.0,5.0,19699.51,4.0,5.0,5.0,高价值用户
U004680,16.0,4.0,20004.03,4.0,4.0,5.0,高价值用户
U004681,96.0,4.0,17441.379999999997,2.0,4.0,5.0,一般用户
U004682,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004683,133.0,2.0,8131.7699999999995,1.0,2.0,4.0,流失风险用户
U004684,65.0,4.0,7354.84,2.0,4.0,3.0,一般用户
U004685,9.0,4.0,3495.62,5.0,4.0,2.0,潜力用户
U004686,143.0,3.0,4250.32,1.0,3.0,3.0,一般用户
U004687,15.0,3.0,4283.35,4.0,3.0,3.0,潜力用户
U004688,135.0,2.0,20454.879999999997,1.0,2.0,5.0,流失风险用户
U004689,5.0,3.0,8279.5,5.0,3.0,4.0,潜力用户
U004690,9.0,4.0,9542.29,5.0,4.0,4.0,高价值用户
U004691,32.0,3.0,9808.51,3.0,3.0,4.0,潜力用户
U004692,8.0,3.0,1282.71,5.0,3.0,1.0,潜力用户
U004693,1.0,2.0,4186.66,5.0,2.0,2.0,一般用户
U004694,39.0,4.0,10643.16,3.0,4.0,4.0,潜力用户
U004695,177.0,1.0,705.89,1.0,1.0,1.0,流失风险用户
U004696,29.0,1.0,2383.71,4.0,1.0,2.0,一般用户
U004697,113.0,1.0,1852.89,1.0,1.0,2.0,流失风险用户
U004698,3.0,1.0,593.87,5.0,1.0,1.0,一般用户
U004699,44.0,3.0,4732.24,3.0,3.0,3.0,潜力用户
U004700,26.0,4.0,19648.159999999996,4.0,4.0,5.0,高价值用户
U004701,48.0,5.0,6693.54,3.0,5.0,3.0,潜力用户
U004702,74.0,3.0,4190.73,2.0,3.0,2.0,一般用户
U004703,76.0,4.0,14041.22,2.0,4.0,4.0,一般用户
U004704,55.0,2.0,15759.86,3.0,2.0,5.0,一般用户
U004705,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004706,12.0,4.0,18323.960000000003,5.0,4.0,5.0,高价值用户
U004707,11.0,3.0,13301.789999999999,5.0,3.0,4.0,潜力用户
U004708,54.0,4.0,8709.09,3.0,4.0,4.0,潜力用户
U004709,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004710,13.0,2.0,1417.06,5.0,2.0,1.0,一般用户
U004711,6.0,4.0,10452.859999999999,5.0,4.0,4.0,高价值用户
U004712,91.0,1.0,1237.96,2.0,1.0,1.0,流失风险用户
U004713,20.0,2.0,7967.55,4.0,2.0,4.0,一般用户
U004714,84.0,3.0,3474.57,2.0,3.0,2.0,一般用户
U004715,10.0,2.0,20164.55,5.0,2.0,5.0,一般用户
U004716,19.0,1.0,3876.98,4.0,1.0,2.0,一般用户
U004717,119.0,1.0,482.56,1.0,1.0,1.0,流失风险用户
U004718,53.0,3.0,3671.16,3.0,3.0,2.0,潜力用户
U004719,81.0,2.0,2863.75,2.0,2.0,2.0,流失风险用户
U004720,122.0,1.0,136.76,1.0,1.0,1.0,流失风险用户
U004721,92.0,7.0,14040.42,2.0,5.0,4.0,一般用户
U004722,71.0,5.0,21755.93,2.0,5.0,5.0,一般用户
U004723,26.0,5.0,24026.18,4.0,5.0,5.0,高价值用户
U004724,32.0,4.0,8198.77,3.0,4.0,4.0,潜力用户
U004725,58.0,2.0,1633.3400000000001,2.0,2.0,1.0,流失风险用户
U004726,30.0,3.0,1895.09,4.0,3.0,2.0,潜力用户
U004727,79.0,3.0,10814.980000000001,2.0,3.0,4.0,一般用户
U004728,11.0,6.0,9242.12,5.0,5.0,4.0,高价值用户
U004729,25.0,3.0,4369.82,4.0,3.0,3.0,潜力用户
U004730,9.0,2.0,1802.08,5.0,2.0,2.0,一般用户
U004731,62.0,3.0,9652.7,2.0,3.0,4.0,一般用户
U004732,0.0,3.0,3087.4700000000003,5.0,3.0,2.0,潜力用户
U004733,80.0,2.0,13641.06,2.0,2.0,4.0,流失风险用户
U004734,43.0,2.0,1253.6100000000001,3.0,2.0,1.0,一般用户
U004735,34.0,5.0,17898.39,3.0,5.0,5.0,潜力用户
U004736,54.0,2.0,5273.76,3.0,2.0,3.0,一般用户
U004737,82.0,1.0,1808.43,2.0,1.0,2.0,流失风险用户
U004738,66.0,4.0,24277.41,2.0,4.0,5.0,一般用户
U004739,61.0,2.0,3730.98,2.0,2.0,2.0,流失风险用户
U004740,101.0,2.0,13108.15,1.0,2.0,4.0,流失风险用户
U004741,20.0,3.0,5030.7,4.0,3.0,3.0,潜力用户
U004742,157.0,3.0,31209.36,1.0,3.0,5.0,一般用户
U004743,37.0,1.0,693.5,3.0,1.0,1.0,一般用户
U004744,76.0,5.0,8040.139999999999,2.0,5.0,4.0,一般用户
U004745,8.0,4.0,6159.99,5.0,4.0,3.0,潜力用户
U004746,114.0,1.0,189.58,1.0,1.0,1.0,流失风险用户
U004747,54.0,1.0,653.91,3.0,1.0,1.0,一般用户
U004748,12.0,3.0,2853.71,5.0,3.0,2.0,潜力用户
U004749,2.0,3.0,7092.85,5.0,3.0,3.0,潜力用户
U004750,25.0,5.0,11177.58,4.0,5.0,4.0,高价值用户
U004751,10.0,3.0,17360.62,5.0,3.0,5.0,潜力用户
U004752,18.0,6.0,17317.17,4.0,5.0,5.0,高价值用户
U004753,152.0,1.0,1167.59,1.0,1.0,1.0,流失风险用户
U004754,0.0,5.0,2648.75,5.0,5.0,2.0,潜力用户
U004755,72.0,2.0,634.38,2.0,2.0,1.0,流失风险用户
U004756,82.0,1.0,178.58,2.0,1.0,1.0,流失风险用户
U004757,2.0,2.0,5237.23,5.0,2.0,3.0,一般用户
U004758,6.0,3.0,2676.3,5.0,3.0,2.0,潜力用户
U004759,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004760,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004761,28.0,5.0,15565.72,4.0,5.0,4.0,高价值用户
U004762,157.0,1.0,930.43,1.0,1.0,1.0,流失风险用户
U004763,80.0,3.0,19643.25,2.0,3.0,5.0,一般用户
U004764,91.0,2.0,12973.82,2.0,2.0,4.0,流失风险用户
U004765,64.0,4.0,5546.780000000001,2.0,4.0,3.0,一般用户
U004766,77.0,1.0,36.7,2.0,1.0,1.0,流失风险用户
U004767,6.0,3.0,8079.66,5.0,3.0,4.0,潜力用户
U004768,13.0,5.0,4629.9400000000005,5.0,5.0,3.0,潜力用户
U004769,136.0,1.0,2634.68,1.0,1.0,2.0,流失风险用户
U004770,10.0,4.0,20079.53,5.0,4.0,5.0,高价值用户
U004771,66.0,3.0,15583.04,2.0,3.0,4.0,一般用户
U004772,104.0,1.0,196.3,1.0,1.0,1.0,流失风险用户
U004773,98.0,2.0,18865.579999999998,2.0,2.0,5.0,流失风险用户
U004774,25.0,6.0,24653.39,4.0,5.0,5.0,高价值用户
U004775,26.0,2.0,2109.98,4.0,2.0,2.0,一般用户
U004776,18.0,6.0,28364.390000000003,4.0,5.0,5.0,高价值用户
U004777,101.0,4.0,20358.85,1.0,4.0,5.0,一般用户
U004778,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004779,14.0,2.0,3868.22,4.0,2.0,2.0,一般用户
U004780,24.0,6.0,31652.989999999998,4.0,5.0,5.0,高价值用户
U004781,30.0,2.0,4948.2699999999995,4.0,2.0,3.0,一般用户
U004782,129.0,1.0,708.31,1.0,1.0,1.0,流失风险用户
U004783,42.0,2.0,8538.92,3.0,2.0,4.0,一般用户
U004784,59.0,3.0,12316.8,2.0,3.0,4.0,一般用户
U004785,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004786,112.0,2.0,2385.46,1.0,2.0,2.0,流失风险用户
U004787,82.0,1.0,419.16,2.0,1.0,1.0,流失风险用户
U004788,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004789,29.0,2.0,659.3699999999999,4.0,2.0,1.0,一般用户
U004790,156.0,4.0,7625.3,1.0,4.0,3.0,一般用户
U004791,33.0,2.0,1997.1599999999999,3.0,2.0,2.0,一般用户
U004792,84.0,2.0,4258.32,2.0,2.0,3.0,流失风险用户
U004793,32.0,3.0,9628.57,3.0,3.0,4.0,潜力用户
U004794,35.0,2.0,22836.86,3.0,2.0,5.0,一般用户
U004795,27.0,3.0,7899.42,4.0,3.0,4.0,潜力用户
U004796,102.0,1.0,314.99,1.0,1.0,1.0,流失风险用户
U004797,0.0,3.0,2872.66,5.0,3.0,2.0,潜力用户
U004798,110.0,1.0,1031.2,1.0,1.0,1.0,流失风险用户
U004799,24.0,3.0,4595.7699999999995,4.0,3.0,3.0,潜力用户
U004800,16.0,2.0,701.32,4.0,2.0,1.0,一般用户
U004801,24.0,6.0,43803.89,4.0,5.0,5.0,高价值用户
U004802,24.0,3.0,421.5,4.0,3.0,1.0,潜力用户
U004803,40.0,2.0,3449.04,3.0,2.0,2.0,一般用户
U004804,21.0,4.0,8534.81,4.0,4.0,4.0,高价值用户
U004805,39.0,3.0,4171.71,3.0,3.0,2.0,潜力用户
U004806,4.0,5.0,18377.68,5.0,5.0,5.0,高价值用户
U004807,0.0,5.0,4856.82,5.0,5.0,3.0,潜力用户
U004808,22.0,4.0,18947.77,4.0,4.0,5.0,高价值用户
U004809,0.0,2.0,2097.24,5.0,2.0,2.0,一般用户
U004810,45.0,6.0,27310.88,3.0,5.0,5.0,潜力用户
U004811,137.0,2.0,5935.52,1.0,2.0,3.0,流失风险用户
U004812,25.0,6.0,22177.87,4.0,5.0,5.0,高价值用户
U004813,46.0,2.0,815.53,3.0,2.0,1.0,一般用户
U004814,37.0,4.0,1518.76,3.0,4.0,1.0,潜力用户
U004815,52.0,4.0,8375.029999999999,3.0,4.0,4.0,潜力用户
U004816,19.0,3.0,13993.36,4.0,3.0,4.0,潜力用户
U004817,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004818,99.0,3.0,25880.29,1.0,3.0,5.0,一般用户
U004819,73.0,3.0,10638.369999999999,2.0,3.0,4.0,一般用户
U004820,115.0,2.0,1604.6100000000001,1.0,2.0,1.0,流失风险用户
U004821,5.0,2.0,10214.79,5.0,2.0,4.0,一般用户
U004822,3.0,2.0,2630.27,5.0,2.0,2.0,一般用户
U004823,16.0,2.0,18913.18,4.0,2.0,5.0,一般用户
U004824,41.0,2.0,6083.68,3.0,2.0,3.0,一般用户
U004825,16.0,5.0,24136.43,4.0,5.0,5.0,高价值用户
U004826,29.0,4.0,11960.43,4.0,4.0,4.0,高价值用户
U004827,65.0,5.0,10868.92,2.0,5.0,4.0,一般用户
U004828,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004829,12.0,3.0,8098.76,5.0,3.0,4.0,潜力用户
U004830,24.0,5.0,11828.86,4.0,5.0,4.0,高价值用户
U004831,7.0,4.0,4440.6900000000005,5.0,4.0,3.0,潜力用户
U004832,54.0,6.0,10423.78,3.0,5.0,4.0,潜力用户
U004833,6.0,4.0,18465.010000000002,5.0,4.0,5.0,高价值用户
U004834,148.0,1.0,56.45,1.0,1.0,1.0,流失风险用户
U004835,77.0,2.0,4258.5,2.0,2.0,3.0,流失风险用户
U004836,40.0,3.0,21836.3,3.0,3.0,5.0,潜力用户
U004837,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004838,85.0,1.0,1391.53,2.0,1.0,1.0,流失风险用户
U004839,92.0,4.0,26180.45,2.0,4.0,5.0,一般用户
U004840,10.0,8.0,10303.34,5.0,5.0,4.0,高价值用户
U004841,31.0,3.0,16820.55,3.0,3.0,5.0,潜力用户
U004842,16.0,5.0,14621.900000000001,4.0,5.0,4.0,高价值用户
U004843,22.0,3.0,4764.21,4.0,3.0,3.0,潜力用户
U004844,12.0,4.0,9983.29,5.0,4.0,4.0,高价值用户
U004845,24.0,4.0,7827.95,4.0,4.0,4.0,高价值用户
U004846,18.0,6.0,45017.83,4.0,5.0,5.0,高价值用户
U004847,31.0,3.0,755.7399999999999,3.0,3.0,1.0,潜力用户
U004848,73.0,6.0,12953.380000000001,2.0,5.0,4.0,一般用户
U004849,22.0,2.0,1122.73,4.0,2.0,1.0,一般用户
U004850,3.0,6.0,9937.83,5.0,5.0,4.0,高价值用户
U004851,12.0,5.0,29601.2,5.0,5.0,5.0,高价值用户
U004852,51.0,2.0,10023.0,3.0,2.0,4.0,一般用户
U004853,18.0,2.0,1815.8999999999999,4.0,2.0,2.0,一般用户
U004854,121.0,2.0,851.09,1.0,2.0,1.0,流失风险用户
U004855,1.0,7.0,28543.67,5.0,5.0,5.0,高价值用户
U004856,17.0,2.0,2854.56,4.0,2.0,2.0,一般用户
U004857,70.0,4.0,7594.28,2.0,4.0,3.0,一般用户
U004858,40.0,5.0,6426.9,3.0,5.0,3.0,潜力用户
U004859,96.0,1.0,1871.12,2.0,1.0,2.0,流失风险用户
U004860,29.0,1.0,3773.37,4.0,1.0,2.0,一般用户
U004861,60.0,3.0,2032.6,2.0,3.0,2.0,一般用户
U004862,42.0,6.0,8074.71,3.0,5.0,4.0,潜力用户
U004863,36.0,2.0,6256.67,3.0,2.0,3.0,一般用户
U004864,43.0,7.0,27178.850000000002,3.0,5.0,5.0,潜力用户
U004865,59.0,5.0,18016.620000000003,2.0,5.0,5.0,一般用户
U004866,2.0,3.0,3633.94,5.0,3.0,2.0,潜力用户
U004867,80.0,2.0,8948.4,2.0,2.0,4.0,流失风险用户
U004868,18.0,2.0,1899.57,4.0,2.0,2.0,一般用户
U004869,83.0,1.0,2237.43,2.0,1.0,2.0,流失风险用户
U004870,94.0,4.0,13274.14,2.0,4.0,4.0,一般用户
U004871,66.0,2.0,832.6600000000001,2.0,2.0,1.0,流失风险用户
U004872,55.0,3.0,4027.9,3.0,3.0,2.0,潜力用户
U004873,93.0,2.0,3373.82,2.0,2.0,2.0,流失风险用户
U004874,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004875,91.0,2.0,2087.79,2.0,2.0,2.0,流失风险用户
U004876,10.0,2.0,6245.48,5.0,2.0,3.0,一般用户
U004877,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004878,7.0,4.0,5369.389999999999,5.0,4.0,3.0,潜力用户
U004879,10.0,2.0,6911.12,5.0,2.0,3.0,一般用户
U004880,49.0,5.0,12389.29,3.0,5.0,4.0,潜力用户
U004881,43.0,4.0,5084.03,3.0,4.0,3.0,潜力用户
U004882,21.0,2.0,5888.83,4.0,2.0,3.0,一般用户
U004883,17.0,5.0,13914.54,4.0,5.0,4.0,高价值用户
U004884,47.0,6.0,4000.61,3.0,5.0,2.0,潜力用户
U004885,79.0,1.0,2531.67,2.0,1.0,2.0,流失风险用户
U004886,61.0,6.0,37438.63,2.0,5.0,5.0,一般用户
U004887,0.0,6.0,5339.76,5.0,5.0,3.0,潜力用户
U004888,2.0,3.0,6098.24,5.0,3.0,3.0,潜力用户
U004889,44.0,3.0,1079.48,3.0,3.0,1.0,潜力用户
U004890,120.0,3.0,20627.839999999997,1.0,3.0,5.0,一般用户
U004891,38.0,3.0,5040.32,3.0,3.0,3.0,潜力用户
U004892,19.0,6.0,9351.21,4.0,5.0,4.0,高价值用户
U004893,4.0,4.0,6378.51,5.0,4.0,3.0,潜力用户
U004894,50.0,4.0,5088.59,3.0,4.0,3.0,潜力用户
U004895,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004896,67.0,3.0,3655.41,2.0,3.0,2.0,一般用户
U004897,31.0,3.0,5050.5199999999995,3.0,3.0,3.0,潜力用户
U004898,133.0,1.0,519.47,1.0,1.0,1.0,流失风险用户
U004899,5.0,2.0,854.58,5.0,2.0,1.0,一般用户
U004900,38.0,6.0,13425.73,3.0,5.0,4.0,潜力用户
U004901,159.0,1.0,2603.2,1.0,1.0,2.0,流失风险用户
U004902,77.0,4.0,7204.74,2.0,4.0,3.0,一般用户
U004903,74.0,3.0,5760.41,2.0,3.0,3.0,一般用户
U004904,166.0,1.0,6076.22,1.0,1.0,3.0,流失风险用户
U004905,9.0,6.0,8837.16,5.0,5.0,4.0,高价值用户
U004906,2.0,2.0,8002.61,5.0,2.0,4.0,一般用户
U004907,102.0,1.0,1011.21,1.0,1.0,1.0,流失风险用户
U004908,37.0,7.0,33385.26,3.0,5.0,5.0,潜力用户
U004909,180.0,0.0,0.0,1.0,1.0,1.0,流失风险用户
U004910,21.0,2.0,632.56,4.0,2.0,1.0,一般用户
U004911,5.0,3.0,8953.71,5.0,3.0,4.0,潜力用户
U004912,142.0,1.0,2477.65,1.0,1.0,2.0,流失风险用户
U004913,5.0,1.0,25241.88,5.0,1.0,5.0,一般用户
U004914,76.0,2.0,7139.02,2.0,2.0,3.0,流失风险用户
U004915,20.0,2.0,28975.79,4.0,2.0,5.0,一般用户
U004916,53.0,4.0,7258.41,3.0,4.0,3.0,潜力用户
U004917,46.0,4.0,4495.63,3.0,4.0,3.0,潜力用户
U004918,11.0,3.0,19496.72,5.0,3.0,5.0,潜力用户
U004919,48.0,4.0,3917.83,3.0,4.0,2.0,潜力用户
U004920,48.0,5.0,32141.180000000004,3.0,5.0,5.0,潜力用户
U004921,1.0,4.0,10130.26,5.0,4.0,4.0,高价值用户
U004922,87.0,1.0,1063.03,2.0,1.0,1.0,流失风险用户
U004923,28.0,5.0,30545.08,4.0,5.0,5.0,高价值用户
U004924,49.0,5.0,26252.77,3.0,5.0,5.0,潜力用户
U004925,60.0,1.0,1434.99,2.0,1.0,1.0,流失风险用户
U004926,21.0,5.0,36017.5,4.0,5.0,5.0,高价值用户
U004927,22.0,6.0,8990.130000000001,4.0,5.0,4.0,高价值用户
U004928,42.0,7.0,26807.35,3.0,5.0,5.0,潜力用户
U004929,9.0,1.0,2437.74,5.0,1.0,2.0,一般用户
U004930,83.0,2.0,3105.9700000000003,2.0,2.0,2.0,流失风险用户
U004931,34.0,3.0,19066.84,3.0,3.0,5.0,潜力用户
U004932,22.0,4.0,8999.29,4.0,4.0,4.0,高价值用户
U004933,111.0,1.0,15293.95,1.0,1.0,4.0,流失风险用户
U004934,8.0,6.0,15605.900000000001,5.0,5.0,4.0,高价值用户
U004935,75.0,2.0,1201.53,2.0,2.0,1.0,流失风险用户
U004936,7.0,4.0,30473.66,5.0,4.0,5.0,高价值用户
U004937,58.0,4.0,22585.039999999997,2.0,4.0,5.0,一般用户
U004938,15.0,7.0,15124.04,4.0,5.0,4.0,高价值用户
U004939,42.0,2.0,1353.04,3.0,2.0,1.0,一般用户
U004940,105.0,2.0,4352.889999999999,1.0,2.0,3.0,流失风险用户
U004941,11.0,6.0,16432.84,5.0,5.0,5.0,高价值用户
U004942,23.0,6.0,6772.08,4.0,5.0,3.0,潜力用户
U004943,33.0,3.0,2684.61,3.0,3.0,2.0,潜力用户
U004944,5.0,5.0,6714.02,5.0,5.0,3.0,潜力用户
U004945,3.0,2.0,6545.62,5.0,2.0,3.0,一般用户
U004946,19.0,5.0,20316.84,4.0,5.0,5.0,高价值用户
U004947,43.0,4.0,19630.05,3.0,4.0,5.0,潜力用户
